budget,genre_id,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
15000000,18,16222,en,"Whatever It Takes",8.07481,2000-03-31,9902120,94,Released,"Whatever It Takes",5,37
15000000,35,16222,en,"Whatever It Takes",8.07481,2000-03-31,9902120,94,Released,"Whatever It Takes",5,37
15000000,10749,16222,en,"Whatever It Takes",8.07481,2000-03-31,9902120,94,Released,"Whatever It Takes",5,37
30000000,35,16232,en,"Mr. 3000",2.8509,2004-06-15,21800300,104,Released,"Mr. 3000",5,66
30000000,18,16232,en,"Mr. 3000",2.8509,2004-06-15,21800300,104,Released,"Mr. 3000",5,66
0,27,16241,en,"The Boys from Brazil",5.31521,1978-10-05,0,125,Released,"The Boys from Brazil",6.6,101
0,18,16241,en,"The Boys from Brazil",5.31521,1978-10-05,0,125,Released,"The Boys from Brazil",6.6,101
0,53,16241,en,"The Boys from Brazil",5.31521,1978-10-05,0,125,Released,"The Boys from Brazil",6.6,101
0,878,16241,en,"The Boys from Brazil",5.31521,1978-10-05,0,125,Released,"The Boys from Brazil",6.6,101
8000000,27,16281,en,Creepshow,13.6613,1982-11-12,21028800,120,Released,Creepshow,6.7,226
8000000,35,16281,en,Creepshow,13.6613,1982-11-12,21028800,120,Released,Creepshow,6.7,226
8000000,14,16281,en,Creepshow,13.6613,1982-11-12,21028800,120,Released,Creepshow,6.7,226
3500000,27,16288,en,"Creepshow 2",10.7299,1987-05-01,14000000,92,Released,"Creepshow 2",5.9,129
20000000,35,16290,en,"Jackass 3D",20.9917,2010-10-15,117224000,94,Released,"Jackass 3D",6.4,428
20000000,99,16290,en,"Jackass 3D",20.9917,2010-10-15,117224000,94,Released,"Jackass 3D",6.4,428
20000000,28,16290,en,"Jackass 3D",20.9917,2010-10-15,117224000,94,Released,"Jackass 3D",6.4,428
0,14,16300,en,"Down to Earth",9.16666,2001-02-16,0,87,Released,"Down to Earth",4.9,95
0,35,16300,en,"Down to Earth",9.16666,2001-02-16,0,87,Released,"Down to Earth",4.9,95
0,878,16300,en,"Down to Earth",9.16666,2001-02-16,0,87,Released,"Down to Earth",4.9,95
0,10749,16300,en,"Down to Earth",9.16666,2001-02-16,0,87,Released,"Down to Earth",4.9,95
39000000,878,16320,en,Serenity,45.3889,2005-08-25,38869500,119,Released,Serenity,7.4,1264
39000000,28,16320,en,Serenity,45.3889,2005-08-25,38869500,119,Released,Serenity,7.4,1264
39000000,12,16320,en,Serenity,45.3889,2005-08-25,38869500,119,Released,Serenity,7.4,1264
39000000,53,16320,en,Serenity,45.3889,2005-08-25,38869500,119,Released,Serenity,7.4,1264
9250000,18,16323,en,"The Rose",7.00095,1979-11-07,29174600,125,Released,"The Rose",6.8,28
9250000,10402,16323,en,"The Rose",7.00095,1979-11-07,29174600,125,Released,"The Rose",6.8,28
9250000,10749,16323,en,"The Rose",7.00095,1979-11-07,29174600,125,Released,"The Rose",6.8,28
4700000,27,16337,en,"The Texas Chainsaw Massacre 2",9.61778,1986-08-22,8025870,101,Released,"The Texas Chainsaw Massacre 2",5.9,139
30,12,16340,it,"Rugrats in Paris: The Movie",4.59028,2000-09-14,103,78,Released,"Rugrats in Paris: The Movie",6,100
30,16,16340,it,"Rugrats in Paris: The Movie",4.59028,2000-09-14,103,78,Released,"Rugrats in Paris: The Movie",6,100
30,35,16340,it,"Rugrats in Paris: The Movie",4.59028,2000-09-14,103,78,Released,"Rugrats in Paris: The Movie",6,100
30,10751,16340,it,"Rugrats in Paris: The Movie",4.59028,2000-09-14,103,78,Released,"Rugrats in Paris: The Movie",6,100
0,10752,16351,en,Ararat,1.32626,2002-05-20,0,115,Released,Ararat,5.7,16
0,18,16351,en,Ararat,1.32626,2002-05-20,0,115,Released,Ararat,5.7,16
8500000,12,16353,th,"Ong Bak 2",9.02949,2008-12-04,8936660,98,Released,"Ong Bak 2",6,152
8500000,28,16353,th,"Ong Bak 2",9.02949,2008-12-04,8936660,98,Released,"Ong Bak 2",6,152
8500000,53,16353,th,"Ong Bak 2",9.02949,2008-12-04,8936660,98,Released,"Ong Bak 2",6,152
0,35,16358,en,Eulogy,9.08548,2004-10-15,0,91,Released,Eulogy,6.4,34
0,18,16358,en,Eulogy,9.08548,2004-10-15,0,91,Released,Eulogy,6.4,34
35000000,35,16363,en,"The Best Little Whorehouse in Texas",4.18938,1982-07-23,69701600,114,Released,"The Best Little Whorehouse in Texas",5.9,41
0,35,16388,en,"The Brothers McMullen",1.5789,1995-08-09,0,98,Released,"The Brothers McMullen",6.3,23
0,18,16388,en,"The Brothers McMullen",1.5789,1995-08-09,0,98,Released,"The Brothers McMullen",6.3,23
0,10749,16388,en,"The Brothers McMullen",1.5789,1995-08-09,0,98,Released,"The Brothers McMullen",6.3,23
13000000,35,16406,en,Dick,4.74254,1999-08-04,27500000,94,Released,Dick,5.7,67
0,35,16428,en,"Breakin' All the Rules",6.90473,2004-05-14,0,85,Released,"Breakin' All the Rules",5.8,21
0,10749,16428,en,"Breakin' All the Rules",6.90473,2004-05-14,0,85,Released,"Breakin' All the Rules",5.8,21
0,80,16433,en,"Grand Theft Parsons",1.99856,2003-06-18,0,88,Released,"Grand Theft Parsons",6,11
0,35,16433,en,"Grand Theft Parsons",1.99856,2003-06-18,0,88,Released,"Grand Theft Parsons",6,11
0,18,16433,en,"Grand Theft Parsons",1.99856,2003-06-18,0,88,Released,"Grand Theft Parsons",6,11
0,12,16433,en,"Grand Theft Parsons",1.99856,2003-06-18,0,88,Released,"Grand Theft Parsons",6,11
0,28,16441,en,"The Beastmaster",6.37752,1982-08-20,14056500,118,Released,"The Beastmaster",6,97
0,14,16441,en,"The Beastmaster",6.37752,1982-08-20,14056500,118,Released,"The Beastmaster",6,97
0,10402,16448,en,"Waiting for Guffman",4.34842,1996-01-31,0,84,Released,"Waiting for Guffman",7.3,63
0,35,16448,en,"Waiting for Guffman",4.34842,1996-01-31,0,84,Released,"Waiting for Guffman",7.3,63
0,35,16471,en,"Modern Problems",4.29371,1981-12-25,0,89,Released,"Modern Problems",5.6,23
0,16,16508,en,"Doug's 1st Movie",1.88484,1999-03-26,0,77,Released,"Doug's 1st Movie",5.4,22
0,10751,16508,en,"Doug's 1st Movie",1.88484,1999-03-26,0,77,Released,"Doug's 1st Movie",5.4,22
0,35,16508,en,"Doug's 1st Movie",1.88484,1999-03-26,0,77,Released,"Doug's 1st Movie",5.4,22
100000000,10751,16523,en,"Where the Wild Things Are",31.5862,2009-10-16,100087000,101,Released,"Where the Wild Things Are",6.4,572
100000000,14,16523,en,"Where the Wild Things Are",31.5862,2009-10-16,100087000,101,Released,"Where the Wild Things Are",6.4,572
41000000,35,16538,en,"I Love You, Man",25.3919,2009-03-20,91637000,105,Released,"I Love You, Man",6.5,515
78146700,10749,16558,en,Duplicity,13.63,2009-03-19,60000000,125,Released,Duplicity,5.7,201
78146700,35,16558,en,Duplicity,13.63,2009-03-19,60000000,125,Released,Duplicity,5.7,201
78146700,80,16558,en,Duplicity,13.63,2009-03-19,60000000,125,Released,Duplicity,5.7,201
4000000,18,16564,nl,Oorlogswinter,5.01358,2008-11-17,530048,103,Released,"Winter in Wartime",6.8,66
4000000,36,16564,nl,Oorlogswinter,5.01358,2008-11-17,530048,103,Released,"Winter in Wartime",6.8,66
4000000,10752,16564,nl,Oorlogswinter,5.01358,2008-11-17,530048,103,Released,"Winter in Wartime",6.8,66
65000000,16,16577,en,"Astro Boy",24.8571,2009-10-15,44091100,94,Released,"Astro Boy",6.1,409
65000000,28,16577,en,"Astro Boy",24.8571,2009-10-15,44091100,94,Released,"Astro Boy",6.1,409
65000000,10751,16577,en,"Astro Boy",24.8571,2009-10-15,44091100,94,Released,"Astro Boy",6.1,409
65000000,878,16577,en,"Astro Boy",24.8571,2009-10-15,44091100,94,Released,"Astro Boy",6.1,409
2000000,28,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
2000000,12,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
2000000,80,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
2000000,18,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
2000000,53,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
2000000,37,16608,en,"The Proposition",14.6179,2005-10-06,5048690,104,Released,"The Proposition",7.1,218
9500000,35,16614,en,Adventureland,19.978,2009-04-03,17164400,107,Released,Adventureland,6.4,737
27000000,9648,16617,en,Mindhunters,17.1937,2004-05-07,21148800,106,Released,Mindhunters,6.3,333
27000000,53,16617,en,Mindhunters,17.1937,2004-05-07,21148800,106,Released,Mindhunters,6.3,333
27000000,80,16617,en,Mindhunters,17.1937,2004-05-07,21148800,106,Released,Mindhunters,6.3,333
6000000,18,16619,en,"Ordinary People",12.542,1980-09-19,0,124,Released,"Ordinary People",7.4,145
6500000,18,16620,en,"La Bamba",6.8471,1987-07-24,54215400,108,Released,"La Bamba",6.8,116
6500000,10402,16620,en,"La Bamba",6.8471,1987-07-24,54215400,108,Released,"La Bamba",6.8,116
5100000,878,16633,en,"Somewhere in Time",5.93402,1980-10-02,0,103,Released,"Somewhere in Time",7.2,102
5100000,18,16633,en,"Somewhere in Time",5.93402,1980-10-02,0,103,Released,"Somewhere in Time",7.2,102
5100000,14,16633,en,"Somewhere in Time",5.93402,1980-10-02,0,103,Released,"Somewhere in Time",7.2,102
5100000,10749,16633,en,"Somewhere in Time",5.93402,1980-10-02,0,103,Released,"Somewhere in Time",7.2,102
0,18,16642,en,"Days of Heaven",13.8572,1978-09-13,0,94,Released,"Days of Heaven",7.6,234
0,10749,16642,en,"Days of Heaven",13.8572,1978-09-13,0,94,Released,"Days of Heaven",7.6,234
40000000,35,16643,en,"Life or Something Like It",8.98085,2002-04-26,16872700,103,Released,"Life or Something Like It",5.7,124
40000000,18,16643,en,"Life or Something Like It",8.98085,2002-04-26,16872700,103,Released,"Life or Something Like It",5.7,124
40000000,10749,16643,en,"Life or Something Like It",8.98085,2002-04-26,16872700,103,Released,"Life or Something Like It",5.7,124
7000000,28,16651,en,"The Other Side of Heaven",2.2061,2001-04-12,4720370,113,Released,"The Other Side of Heaven",6.7,14
7000000,12,16651,en,"The Other Side of Heaven",2.2061,2001-04-12,4720370,113,Released,"The Other Side of Heaven",6.7,14
7000000,18,16651,en,"The Other Side of Heaven",2.2061,2001-04-12,4720370,113,Released,"The Other Side of Heaven",6.7,14
7000000,10751,16651,en,"The Other Side of Heaven",2.2061,2001-04-12,4720370,113,Released,"The Other Side of Heaven",6.7,14
0,35,16653,en,"The Singles Ward",0.920591,2002-01-30,0,102,Released,"The Singles Ward",7.5,4
0,18,16653,en,"The Singles Ward",0.920591,2002-01-30,0,102,Released,"The Singles Ward",7.5,4
0,10751,16653,en,"The Singles Ward",0.920591,2002-01-30,0,102,Released,"The Singles Ward",7.5,4
0,10749,16653,en,"The Singles Ward",0.920591,2002-01-30,0,102,Released,"The Singles Ward",7.5,4
20000000,12,16690,en,"Return to Never Land",15.3412,2002-02-14,109863000,72,Released,"Return to Never Land",6.1,290
20000000,14,16690,en,"Return to Never Land",15.3412,2002-02-14,109863000,72,Released,"Return to Never Land",6.1,290
20000000,16,16690,en,"Return to Never Land",15.3412,2002-02-14,109863000,72,Released,"Return to Never Land",6.1,290
20000000,10751,16690,en,"Return to Never Land",15.3412,2002-02-14,109863000,72,Released,"Return to Never Land",6.1,290
12000000,18,16727,en,"The Namesake",3.60486,2006-09-02,20138800,122,Released,"The Namesake",6.8,50
15000000,18,16769,en,"Coal Miner's Daughter",3.82668,1980-03-07,67182800,125,Released,"Coal Miner's Daughter",7.2,67
15000000,10402,16769,en,"Coal Miner's Daughter",3.82668,1980-03-07,67182800,125,Released,"Coal Miner's Daughter",7.2,67
6000000,18,16781,en,"Madea's Family Reunion",5.88221,2006-02-24,57231500,110,Released,"Madea's Family Reunion",6,77
6000000,35,16781,en,"Madea's Family Reunion",5.88221,2006-02-24,57231500,110,Released,"Madea's Family Reunion",6,77
6000000,10749,16781,en,"Madea's Family Reunion",5.88221,2006-02-24,57231500,110,Released,"Madea's Family Reunion",6,77
30000000,35,16784,en,"Welcome to Mooseport",3.31409,2004-02-24,14000000,110,Released,"Welcome to Mooseport",4.8,54
0,35,16857,en,"The Dangerous Lives of Altar Boys",2.24888,2002-06-14,0,104,Released,"The Dangerous Lives of Altar Boys",6.4,53
0,18,16857,en,"The Dangerous Lives of Altar Boys",2.24888,2002-06-14,0,104,Released,"The Dangerous Lives of Altar Boys",6.4,53
0,18,16858,en,"All That Jazz",5.15941,1979-12-20,37823700,123,Released,"All That Jazz",7.3,85
0,10402,16858,en,"All That Jazz",5.15941,1979-12-20,37823700,123,Released,"All That Jazz",7.3,85
70000000,878,16866,en,"Planet 51",23.6611,2009-11-19,104946000,91,Released,"Planet 51",5.6,556
70000000,16,16866,en,"Planet 51",23.6611,2009-11-19,104946000,91,Released,"Planet 51",5.6,556
70000000,10751,16866,en,"Planet 51",23.6611,2009-11-19,104946000,91,Released,"Planet 51",5.6,556
70000000,35,16866,en,"Planet 51",23.6611,2009-11-19,104946000,91,Released,"Planet 51",5.6,556
70000000,12,16866,en,"Planet 51",23.6611,2009-11-19,104946000,91,Released,"Planet 51",5.6,556
70000000,18,16869,en,"Inglourious Basterds",72.596,2009-08-18,319131000,153,Released,"Inglourious Basterds",7.9,6430
70000000,28,16869,en,"Inglourious Basterds",72.596,2009-08-18,319131000,153,Released,"Inglourious Basterds",7.9,6430
70000000,53,16869,en,"Inglourious Basterds",72.596,2009-08-18,319131000,153,Released,"Inglourious Basterds",7.9,6430
70000000,10752,16869,en,"Inglourious Basterds",72.596,2009-08-18,319131000,153,Released,"Inglourious Basterds",7.9,6430
30000000,27,16871,en,"Drag Me to Hell",45.0835,2009-03-15,90810900,99,Released,"Drag Me to Hell",6.2,966
30000000,53,16871,en,"Drag Me to Hell",45.0835,2009-03-15,90810900,99,Released,"Drag Me to Hell",6.2,966
24000000,35,16888,en,"The Ladies Man",2.25954,2000-10-13,13700000,84,Released,"The Ladies Man",5.7,34
0,35,16899,en,"Easy Virtue",8.38757,2008-01-01,0,93,Released,"Easy Virtue",6.3,108
0,10749,16899,en,"Easy Virtue",8.38757,2008-01-01,0,93,Released,"Easy Virtue",6.3,108
36500000,28,16911,ru,"Obitaemyy Ostrov",2.78583,2008-12-18,21834800,115,Released,"The Inhabited Island",5.3,23
36500000,14,16911,ru,"Obitaemyy Ostrov",2.78583,2008-12-18,21834800,115,Released,"The Inhabited Island",5.3,23
36500000,878,16911,ru,"Obitaemyy Ostrov",2.78583,2008-12-18,21834800,115,Released,"The Inhabited Island",5.3,23
36500000,53,16911,ru,"Obitaemyy Ostrov",2.78583,2008-12-18,21834800,115,Released,"The Inhabited Island",5.3,23
0,18,16988,en,"How She Move",1.78267,2008-01-25,0,94,Released,"How She Move",3,6
0,35,16991,en,"Observe and Report",10.5291,2009-04-10,24007300,86,Released,"Observe and Report",5.6,225
0,80,16991,en,"Observe and Report",10.5291,2009-04-10,24007300,86,Released,"Observe and Report",5.6,225
0,18,16991,en,"Observe and Report",10.5291,2009-04-10,24007300,86,Released,"Observe and Report",5.6,225
60000000,28,16995,en,"State of Play",21.6857,2009-04-17,87784200,127,Released,"State of Play",6.7,484
20000000,35,16996,en,"17 Again",52.5717,2009-03-11,136267000,102,Released,"17 Again",6.1,1350
0,10751,17043,en,"The Crocodile Hunter: Collision Course",1.71497,2002-07-26,33082500,90,Released,"The Crocodile Hunter: Collision Course",5.3,34
0,28,17043,en,"The Crocodile Hunter: Collision Course",1.71497,2002-07-26,33082500,90,Released,"The Crocodile Hunter: Collision Course",5.3,34
0,12,17043,en,"The Crocodile Hunter: Collision Course",1.71497,2002-07-26,33082500,90,Released,"The Crocodile Hunter: Collision Course",5.3,34
0,18,17044,en,"The Land Girls",1.27809,1998-09-25,0,111,Released,"The Land Girls",7,3
0,10749,17044,en,"The Land Girls",1.27809,1998-09-25,0,111,Released,"The Land Girls",7,3
0,10752,17044,en,"The Land Girls",1.27809,1998-09-25,0,111,Released,"The Land Girls",7,3
26000000,35,17047,en,"Agent Cody Banks 2: Destination London",10.9256,2004-12-03,28819000,100,Released,"Agent Cody Banks 2: Destination London",5.2,144
1500000,18,17113,en,"The Ballad of Jack and Rose",3.61865,2005-03-25,712294,111,Released,"The Ballad of Jack and Rose",6.5,43
15000000,35,17127,en,"The Object of My Affection",5.16428,1998-04-17,46905900,111,Released,"The Object of My Affection",5.6,72
15000000,18,17127,en,"The Object of My Affection",5.16428,1998-04-17,46905900,111,Released,"The Object of My Affection",5.6,72
15000000,10749,17127,en,"The Object of My Affection",5.16428,1998-04-17,46905900,111,Released,"The Object of My Affection",5.6,72
12000000,28,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,12,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,35,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,18,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,10751,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,10402,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
12000000,10749,17130,en,Crossroads,6.70332,2002-02-15,61141000,93,Released,Crossroads,4.7,158
20000000,28,17134,en,"12 Rounds",15.6614,2009-03-19,17280300,108,Released,"12 Rounds",5.7,220
20000000,12,17134,en,"12 Rounds",15.6614,2009-03-19,17280300,108,Released,"12 Rounds",5.7,220
20000000,18,17134,en,"12 Rounds",15.6614,2009-03-19,17280300,108,Released,"12 Rounds",5.7,220
20000000,53,17134,en,"12 Rounds",15.6614,2009-03-19,17280300,108,Released,"12 Rounds",5.7,220
4500000,18,17139,nl,Karakter,0.011697,1997-04-17,0,122,Released,Character,7.7,25
4500000,10769,17139,nl,Karakter,0.011697,1997-04-17,0,122,Released,Character,7.7,25
4500000,36,17139,nl,Karakter,0.011697,1997-04-17,0,122,Released,Character,7.7,25
0,18,17170,en,"Bright Lights, Big City",2.7535,1988-04-01,0,107,Released,"Bright Lights, Big City",4.7,28
20000000,18,17182,en,"Eye for an Eye",3.99639,1996-01-12,0,101,Released,"Eye for an Eye",5.8,63
20000000,53,17182,en,"Eye for an Eye",3.99639,1996-01-12,0,101,Released,"Eye for an Eye",5.8,63
0,28,17186,en,Supercross,3.71305,2005-08-16,3102550,80,Released,Supercross,5.4,29
0,12,17186,en,Supercross,3.71305,2005-08-16,3102550,80,Released,Supercross,5.4,29
0,18,17186,en,Supercross,3.71305,2005-08-16,3102550,80,Released,Supercross,5.4,29
0,10749,17186,en,Supercross,3.71305,2005-08-16,3102550,80,Released,Supercross,5.4,29
0,18,17187,en,"The Emperor's Club",6.79608,2002-11-22,0,108,Released,"The Emperor's Club",6.9,96
0,10749,17187,en,"The Emperor's Club",6.79608,2002-11-22,0,108,Released,"The Emperor's Club",6.9,96
15000000,35,17202,en,"Why Did I Get Married?",2.00511,2007-10-12,55184700,113,Released,"Why Did I Get Married?",6.1,33
15000000,18,17202,en,"Why Did I Get Married?",2.00511,2007-10-12,55184700,113,Released,"Why Did I Get Married?",6.1,33
2700000,12,17264,en,"The Black Stallion",11.3597,1979-10-17,37799600,118,Released,"The Black Stallion",7,59
2700000,10751,17264,en,"The Black Stallion",11.3597,1979-10-17,37799600,118,Released,"The Black Stallion",7,59
19000000,18,17277,en,"The Fall of the Roman Empire",4.22994,1964-03-24,4750000,188,Released,"The Fall of the Roman Empire",6,33
19000000,36,17277,en,"The Fall of the Roman Empire",4.22994,1964-03-24,4750000,188,Released,"The Fall of the Roman Empire",6,33
0,27,17287,en,"Poultrygeist: Night of the Chicken Dead",3.90588,2006-12-26,0,103,Released,"Poultrygeist: Night of the Chicken Dead",5.9,41
0,35,17287,en,"Poultrygeist: Night of the Chicken Dead",3.90588,2006-12-26,0,103,Released,"Poultrygeist: Night of the Chicken Dead",5.9,41
60000000,18,17332,en,"The Soloist",17.2993,2009-04-24,31720200,109,Released,"The Soloist",6.6,234
14000000,35,17334,en,"The Other End of the Line",3.39365,2008-10-29,0,106,Released,"The Other End of the Line",6.1,50
14000000,10749,17334,en,"The Other End of the Line",3.39365,2008-10-29,0,106,Released,"The Other End of the Line",6.1,50
5000000,28,17339,en,"Force 10 from Navarone",5.34845,1978-11-01,7230000,118,Released,"Force 10 from Navarone",6.4,91
5000000,12,17339,en,"Force 10 from Navarone",5.34845,1978-11-01,7230000,118,Released,"Force 10 from Navarone",6.4,91
5000000,10752,17339,en,"Force 10 from Navarone",5.34845,1978-11-01,7230000,118,Released,"Force 10 from Navarone",6.4,91
5000000,53,17339,en,"Force 10 from Navarone",5.34845,1978-11-01,7230000,118,Released,"Force 10 from Navarone",6.4,91
0,18,17345,en,Flywheel,1.04852,2003-01-01,0,120,Released,Flywheel,6.8,19
0,10751,17345,en,Flywheel,1.04852,2003-01-01,0,120,Released,Flywheel,6.8,19
45000000,12,17379,en,"Last Holiday",6.15601,2006-01-13,38400000,112,Released,"Last Holiday",6.4,119
45000000,35,17379,en,"Last Holiday",6.15601,2006-01-13,38400000,112,Released,"Last Holiday",6.4,119
45000000,18,17379,en,"Last Holiday",6.15601,2006-01-13,38400000,112,Released,"Last Holiday",6.4,119
0,18,17403,en,"How to Deal",3.19978,2003-07-18,0,99,Released,"How to Deal",5.7,42
0,35,17403,en,"How to Deal",3.19978,2003-07-18,0,99,Released,"How to Deal",5.7,42
0,10749,17403,en,"How to Deal",3.19978,2003-07-18,0,99,Released,"How to Deal",5.7,42
5000000,878,17431,en,Moon,46.1142,2009-06-12,9760100,97,Released,Moon,7.6,1794
